,NomeCidade,NumEmpCid,NumEmpDesc,NumCol_5,NumCol_9,NumCol_19,NumCol_49,NumCol_99,NumCol_199,NumCol_499,NumCol_+500
6497,Marmagne,94,70,18,1,2,3,0,0,0,0
6498,Marseilles-lès-Aubigny,18,14,4,0,0,0,0,0,0,0
6499,Massay,56,36,13,5,0,1,1,0,0,0
6500,Mehun-sur-Yèvre,328,191,100,16,12,5,2,0,2,0
6501,Meillant,31,25,5,1,0,0,0,0,0,0
6502,Menetou-Couture,10,8,1,1,0,0,0,0,0,0
6503,Menetou-Râtel,17,12,4,0,0,1,0,0,0,0
6504,Menetou-Salon,99,68,21,5,4,1,0,0,0,0
6505,Ménétréol-sous-Sancerre,23,19,4,0,0,0,0,0,0,0
6506,Ménétréol-sur-Sauldre,10,7,2,0,1,0,0,0,0,0
6507,Méreau,113,63,28,11,7,4,0,0,0,0
6508,Méry-ès-Bois,36,29,5,1,1,0,0,0,0,0
6509,Méry-sur-Cher,22,17,2,2,0,1,0,0,0,0
6510,Montigny,10,8,2,0,0,0,0,0,0,0
6511,Montlouis,7,7,0,0,0,0,0,0,0,0
6512,Morlac,8,7,1,0,0,0,0,0,0,0
6513,Mornay-Berry,13,6,5,2,0,0,0,0,0,0
6514,Mornay-sur-Allier,10,6,2,1,1,0,0,0,0,0
6515,Morogues,25,22,2,0,1,0,0,0,0,0
6516,Morthomiers,11,8,3,0,0,0,0,0,0,0
6517,Moulins-sur-Yèvre,21,16,3,1,0,0,1,0,0,0
6518,Nançay,81,54,22,3,1,0,1,0,0,0
6519,Nérondes,88,53,26,5,1,2,1,0,0,0
6520,Neuilly-en-Dun,15,12,1,0,1,1,0,0,0,0
6521,Neuilly-en-Sancerre,22,19,3,0,0,0,0,0,0,0
6522,Neuvy-Deux-Clochers,18,16,2,0,0,0,0,0,0,0
6523,Neuvy-le-Barrois,2,2,0,0,0,0,0,0,0,0
6524,Neuvy-sur-Barangeon,69,41,24,1,0,3,0,0,0,0
6525,Nohant-en-Goût,8,5,3,0,0,0,0,0,0,0
6526,Nohant-en-Graçay,11,9,2,0,0,0,0,0,0,0
6527,Le Noyer,13,12,0,0,1,0,0,0,0,0
6528,Nozières,7,4,1,1,0,0,1,0,0,0
6529,Oizon,37,22,15,0,0,0,0,0,0,0
6530,Orcenais,7,6,1,0,0,0,0,0,0,0
6531,Orval,105,60,24,5,10,5,0,1,0,0
6532,Osmery,11,10,1,0,0,0,0,0,0,0
6533,Osmoy,11,11,0,0,0,0,0,0,0,0
6534,Ourouer-les-Bourdelins,17,10,6,0,1,0,0,0,0,0
6535,Parassy,11,9,1,1,0,0,0,0,0,0
6536,Parnay,3,3,0,0,0,0,0,0,0,0
6537,La Perche,17,15,0,1,1,0,0,0,0,0
6538,Pigny,34,26,6,1,1,0,0,0,0,0
6539,Plaimpied-Givaudins,81,58,18,2,3,0,0,0,0,0
6540,Plou,14,12,2,0,0,0,0,0,0,0
6541,Poisieux,12,10,2,0,0,0,0,0,0,0
6542,Le Pondy,2,0,2,0,0,0,0,0,0,0
6543,Précy,8,6,1,0,0,0,1,0,0,0
6544,Presly,15,12,1,2,0,0,0,0,0,0
6545,Preuilly,25,16,5,3,1,0,0,0,0,0
6546,Préveranges,46,34,11,0,0,1,0,0,0,0
6547,Primelles,4,4,0,0,0,0,0,0,0,0
6548,Quantilly,16,15,1,0,0,0,0,0,0,0
6549,Quincy,47,43,2,2,0,0,0,0,0,0
6550,Raymond,7,5,2,0,0,0,0,0,0,0
6551,Reigny,15,14,1,0,0,0,0,0,0,0
6552,Rezay,19,17,2,0,0,0,0,0,0,0
6553,Rians,34,16,10,1,3,0,1,2,0,1
6554,Sagonne,12,8,4,0,0,0,0,0,0,0
6555,Saint-Aignan-des-Noyers,4,3,1,0,0,0,0,0,0,0
6556,Saint-Amand-Montrond,645,344,212,34,26,18,10,1,0,0
6557,Saint-Ambroix,10,8,1,0,1,0,0,0,0,0
6558,Saint-Baudel,11,9,1,1,0,0,0,0,0,0
6559,Saint-Bouize,7,6,1,0,0,0,0,0,0,0
6560,Saint-Caprais,24,19,1,2,0,2,0,0,0,0
6561,Saint-Céols,4,4,0,0,0,0,0,0,0,0
6562,Saint-Christophe-le-Chaudry,3,3,0,0,0,0,0,0,0,0
6563,Saint-Denis-de-Palin,19,15,3,0,1,0,0,0,0,0
6564,Saint-Doulchard,700,355,195,57,47,33,4,7,1,1
6565,Saint-Éloy-de-Gy,75,53,20,2,0,0,0,0,0,0
6566,Saint-Florent-sur-Cher,300,159,95,16,9,12,7,2,0,0
6567,Sainte-Gemme-en-Sancerrois,15,9,4,1,1,0,0,0,0,0
6568,Saint-Georges-de-Poisieux,17,13,4,0,0,0,0,0,0,0
6569,Saint-Georges-sur-la-Prée,19,12,5,1,1,0,0,0,0,0
6570,Saint-Georges-sur-Moulon,47,33,11,1,0,1,1,0,0,0
6571,Saint-Germain-des-Bois,24,18,5,1,0,0,0,0,0,0
6572,Saint-Germain-du-Puy,323,110,111,46,32,18,5,0,1,0
6573,Saint-Hilaire-de-Court,10,7,2,0,0,0,0,1,0,0
6574,Saint-Hilaire-de-Gondilly,10,7,3,0,0,0,0,0,0,0
6575,Saint-Hilaire-en-Lignières,18,17,1,0,0,0,0,0,0,0
6576,Saint-Jeanvrin,7,5,2,0,0,0,0,0,0,0
6577,Saint-Just,21,16,3,2,0,0,0,0,0,0
6578,Saint-Laurent,14,13,1,0,0,0,0,0,0,0
6579,Saint-Léger-le-Petit,9,8,1,0,0,0,0,0,0,0
6580,Saint-Loup-des-Chaumes,9,9,0,0,0,0,0,0,0,0
6581,Sainte-Lunaise,4,4,0,0,0,0,0,0,0,0
6582,Saint-Martin-d'Auxigny,135,89,34,6,2,2,2,0,0,0
6583,Saint-Martin-des-Champs,14,12,2,0,0,0,0,0,0,0
6584,Saint-Maur,8,6,2,0,0,0,0,0,0,0
6585,Saint-Michel-de-Volangis,12,10,2,0,0,0,0,0,0,0
6586,Sainte-Montaine,12,6,3,3,0,0,0,0,0,0
6587,Saint-Outrille,8,5,3,0,0,0,0,0,0,0
6588,Saint-Palais,40,32,8,0,0,0,0,0,0,0
6589,Saint-Pierre-les-Bois,15,14,1,0,0,0,0,0,0,0
6590,Saint-Pierre-les-Étieux,29,21,6,1,1,0,0,0,0,0
6591,Saint-Priest-la-Marche,10,8,2,0,0,0,0,0,0,0
6592,Saint-Satur,159,95,47,11,4,2,0,0,0,0
6593,Saint-Saturnin,20,17,3,0,0,0,0,0,0,0
6594,Sainte-Solange,48,37,9,2,0,0,0,0,0,0
6595,Saint-Symphorien,5,5,0,0,0,0,0,0,0,0
6596,Sainte-Thorette,16,15,1,0,0,0,0,0,0,0
6597,Saint-Vitte,5,5,0,0,0,0,0,0,0,0
6598,Saligny-le-Vif,3,3,0,0,0,0,0,0,0,0
6599,Sancergues,53,31,15,4,2,1,0,0,0,0
6600,Sancerre,189,110,53,10,11,4,1,0,0,0
6601,Sancoins,200,117,62,10,5,5,0,1,0,0
6602,Santranges,17,11,5,1,0,0,0,0,0,0
6603,Saugy,6,4,2,0,0,0,0,0,0,0
6604,Saulzais-le-Potier,25,16,8,1,0,0,0,0,0,0
6605,Savigny-en-Sancerre,52,41,9,1,0,1,0,0,0,0
6606,Savigny-en-Septaine,13,9,4,0,0,0,0,0,0,0
6607,Senneçay,21,17,4,0,0,0,0,0,0,0
6608,Sens-Beaujeu,21,13,8,0,0,0,0,0,0,0
6609,Serruelles,2,2,0,0,0,0,0,0,0,0
6610,Sévry,7,6,1,0,0,0,0,0,0,0
6611,Sidiailles,11,7,4,0,0,0,0,0,0,0
6612,Soulangis,23,18,5,0,0,0,0,0,0,0
6613,Soye-en-Septaine,10,9,0,1,0,0,0,0,0,0
6614,Le Subdray,54,23,10,7,5,5,1,2,1,0
6615,Subligny,19,15,2,2,0,0,0,0,0,0
6616,Sury-près-Léré,21,13,6,2,0,0,0,0,0,0
6617,Sury-en-Vaux,29,17,10,0,1,1,0,0,0,0
6618,Sury-ès-Bois,9,6,1,1,1,0,0,0,0,0
6619,Tendron,2,2,0,0,0,0,0,0,0,0
6620,Thaumiers,22,19,3,0,0,0,0,0,0,0
6621,Thauvenay,12,8,3,0,0,1,0,0,0,0
6622,Thénioux,35,25,6,1,1,2,0,0,0,0
6623,Thou,2,2,0,0,0,0,0,0,0,0
6624,Torteron,31,22,8,0,1,0,0,0,0,0
6625,Touchay,16,14,2,0,0,0,0,0,0,0
6626,Trouy,112,76,27,5,2,1,1,0,0,0
6627,Uzay-le-Venon,7,6,1,0,0,0,0,0,0,0
6628,Vailly-sur-Sauldre,56,31,18,4,3,0,0,0,0,0
6629,Vallenay,30,23,4,1,1,0,0,1,0,0
6630,Vasselay,59,47,9,0,0,2,0,0,1,0
6631,Veaugues,34,26,6,1,1,0,0,0,0,0
6632,Venesmes,24,20,3,0,1,0,0,0,0,0
6633,Verdigny,12,7,1,1,3,0,0,0,0,0
6634,Vereaux,10,9,1,0,0,0,0,0,0,0
6635,Vernais,8,7,0,1,0,0,0,0,0,0
6636,Verneuil,1,0,1,0,0,0,0,0,0,0
6637,Vesdun,28,20,7,0,0,1,0,0,0,0
6638,Vierzon,1436,835,412,87,53,32,7,7,3,0
6639,Vignoux-sous-les-Aix,27,19,7,0,1,0,0,0,0,0
6640,Vignoux-sur-Barangeon,91,64,19,3,1,3,1,0,0,0
6641,Villabon,10,8,1,1,0,0,0,0,0,0
6642,Villecelin,4,4,0,0,0,0,0,0,0,0
6643,Villegenon,15,12,3,0,0,0,0,0,0,0
6644,Villeneuve-sur-Cher,11,10,1,0,0,0,0,0,0,0
6645,Villequiers,19,12,6,1,0,0,0,0,0,0
6646,Vinon,13,8,3,0,0,2,0,0,0,0
6647,Vorly,9,8,1,0,0,0,0,0,0,0
6648,Vornay,18,14,4,0,0,0,0,0,0,0
6649,Vouzeron,19,16,3,0,0,0,0,0,0,0
6650,Affieux,14,13,1,0,0,0,0,0,0,0
6651,Aix,20,17,2,0,0,1,0,0,0,0
6652,Albignac,8,8,0,0,0,0,0,0,0,0
6653,Albussac,37,23,13,1,0,0,0,0,0,0
6654,Allassac,205,134,59,6,5,1,0,0,0,0
6655,Alleyrat,6,4,1,1,0,0,0,0,0,0
6656,Altillac,43,33,7,0,1,1,0,0,1,0
6657,Ambrugeat,12,8,4,0,0,0,0,0,0,0
6658,Les Angles-sur-Corrèze,5,5,0,0,0,0,0,0,0,0
6659,Argentat,278,168,81,11,8,8,1,1,0,0
6660,Arnac-Pompadour,133,83,39,4,3,1,1,1,1,0
6661,Astaillac,9,8,1,0,0,0,0,0,0,0
6662,Aubazines,74,49,20,1,4,0,0,0,0,0
6663,Auriac,8,6,1,1,0,0,0,0,0,0
6664,Ayen,57,41,13,2,1,0,0,0,0,0
6665,Bar,15,8,6,0,1,0,0,0,0,0
6666,Bassignac-le-Bas,6,6,0,0,0,0,0,0,0,0
6667,Bassignac-le-Haut,9,9,0,0,0,0,0,0,0,0
6668,Beaulieu-sur-Dordogne,152,107,38,3,3,0,1,0,0,0
6669,Beaumont,2,2,0,0,0,0,0,0,0,0
6670,Bellechassagne,7,7,0,0,0,0,0,0,0,0
6671,Benayes,21,21,0,0,0,0,0,0,0,0
6672,Beynat,119,95,22,0,2,0,0,0,0,0
6673,Beyssac,24,19,4,0,0,1,0,0,0,0
6674,Beyssenac,15,13,2,0,0,0,0,0,0,0
6675,Bilhac,17,10,4,2,1,0,0,0,0,0
6676,Bonnefond,7,5,2,0,0,0,0,0,0,0
6677,Bort-les-Orgues,272,145,89,13,12,8,4,0,1,0
6678,Branceilles,13,13,0,0,0,0,0,0,0,0
6679,Brignac-la-Plaine,33,28,5,0,0,0,0,0,0,0
6680,Brive-la-Gaillarde,3895,2257,1084,236,170,95,32,11,7,3
6681,Brivezac,6,4,2,0,0,0,0,0,0,0
6682,Bugeat,63,39,20,3,1,0,0,0,0,0
6683,Camps-Saint-Mathurin-Léobaze,15,13,2,0,0,0,0,0,0,0
6684,Chabrignac,23,16,7,0,0,0,0,0,0,0
6685,Chamberet,76,51,20,2,2,1,0,0,0,0
6686,Chamboulive,60,45,13,2,0,0,0,0,0,0
6687,Chameyrat,43,31,7,2,1,2,0,0,0,0
6688,Champagnac-la-Noaille,8,7,1,0,0,0,0,0,0,0
6689,Champagnac-la-Prune,8,6,2,0,0,0,0,0,0,0
6690,Chanac-les-Mines,11,11,0,0,0,0,0,0,0,0
6691,Chanteix,20,17,3,0,0,0,0,0,0,0
6692,La Chapelle-aux-Brocs,16,12,3,0,0,1,0,0,0,0
6693,La Chapelle-aux-Saints,17,16,1,0,0,0,0,0,0,0
6694,La Chapelle-Saint-Géraud,13,9,3,1,0,0,0,0,0,0
6695,Chapelle-Spinasse,7,6,1,0,0,0,0,0,0,0
6696,Chartrier-Ferrière,11,9,2,0,0,0,0,0,0,0
6697,Le Chastang,12,11,0,1,0,0,0,0,0,0
6698,Chasteaux,26,20,5,1,0,0,0,0,0,0
6699,Chauffour-sur-Vell,34,30,4,0,0,0,0,0,0,0
6700,Chaumeil,8,5,3,0,0,0,0,0,0,0
6701,Chavanac,5,5,0,0,0,0,0,0,0,0
6702,Chaveroche,10,8,0,1,1,0,0,0,0,0
6703,Chenailler-Mascheix,8,7,1,0,0,0,0,0,0,0
6704,Chirac-Bellevue,8,5,3,0,0,0,0,0,0,0
6705,Clergoux,28,22,5,1,0,0,0,0,0,0
6706,Collonges-la-Rouge,52,40,10,1,0,1,0,0,0,0
6707,Combressol,20,15,4,0,1,0,0,0,0,0
6708,Concèze,14,13,1,0,0,0,0,0,0,0
6709,Condat-sur-Ganaveix,31,26,5,0,0,0,0,0,0,0
6710,Cornil,39,29,8,0,2,0,0,0,0,0
6711,Corrèze,91,60,24,2,3,1,1,0,0,0
6712,Cosnac,136,100,28,2,5,0,1,0,0,0
6713,Couffy-sur-Sarsonne,9,9,0,0,0,0,0,0,0,0
6714,Courteix,4,4,0,0,0,0,0,0,0,0
6715,Cublac,63,55,8,0,0,0,0,0,0,0
6716,Curemonte,13,10,3,0,0,0,0,0,0,0
6717,Dampniat,27,25,2,0,0,0,0,0,0,0
6718,Darazac,6,4,2,0,0,0,0,0,0,0
6719,Darnets,11,9,1,0,1,0,0,0,0,0
6720,Davignac,8,4,4,0,0,0,0,0,0,0
6721,Donzenac,174,116,40,4,7,6,1,0,0,0
6722,Égletons,314,157,100,25,20,8,2,1,1,0
6723,L'Église-aux-Bois,2,2,0,0,0,0,0,0,0,0
6724,Espagnac,21,19,1,1,0,0,0,0,0,0
6725,Espartignac,21,16,4,0,1,0,0,0,0,0
6726,Estivals,3,3,0,0,0,0,0,0,0,0
6727,Estivaux,17,15,2,0,0,0,0,0,0,0
6728,Eyburie,21,15,6,0,0,0,0,0,0,0
6729,Eygurande,36,19,13,2,0,1,1,0,0,0
6730,Eyrein,58,35,14,3,2,1,2,0,1,0
6731,Favars,52,32,15,2,1,1,0,0,1,0
6732,Feyt,8,6,2,0,0,0,0,0,0,0
6733,Forgès,18,15,3,0,0,0,0,0,0,0
6734,Gimel-les-Cascades,43,30,9,1,2,1,0,0,0,0
6735,Goulles,18,14,3,0,1,0,0,0,0,0
6736,Gourdon-Murat,7,5,1,1,0,0,0,0,0,0
6737,Grandsaigne,2,2,0,0,0,0,0,0,0,0
6738,Gros-Chastang,6,5,1,0,0,0,0,0,0,0
6739,Gumond,4,4,0,0,0,0,0,0,0,0
6740,Hautefage,14,10,2,1,1,0,0,0,0,0
6741,Le Jardin,2,2,0,0,0,0,0,0,0,0
6742,Jugeals-Nazareth,43,33,8,2,0,0,0,0,0,0
6743,Juillac,66,53,10,3,0,0,0,0,0,0
6744,Lacelle,12,7,5,0,0,0,0,0,0,0
6745,Ladignac-sur-Rondelles,20,17,3,0,0,0,0,0,0,0
6746,Lafage-sur-Sombre,7,6,1,0,0,0,0,0,0,0
6747,Lagarde-Enval,24,21,2,1,0,0,0,0,0,0
6748,Lagleygeolle,18,17,1,0,0,0,0,0,0,0
6749,Lagraulière,49,40,7,2,0,0,0,0,0,0
6750,Laguenne,71,44,20,4,2,0,1,0,0,0
6751,Lamazière-Basse,11,9,2,0,0,0,0,0,0,0
6752,Lamazière-Haute,1,1,0,0,0,0,0,0,0,0
6753,Lamongerie,5,5,0,0,0,0,0,0,0,0
6754,Lanteuil,24,18,5,0,1,0,0,0,0,0
6755,Lapleau,31,24,5,0,2,0,0,0,0,0
6756,Larche,74,55,14,3,1,1,0,0,0,0
6757,Laroche-près-Feyt,10,9,1,0,0,0,0,0,0,0
6758,Lascaux,11,10,1,0,0,0,0,0,0,0
6759,Latronche,7,6,1,0,0,0,0,0,0,0
6760,Laval-sur-Luzège,2,2,0,0,0,0,0,0,0,0
6761,Lestards,8,7,1,0,0,0,0,0,0,0
6762,Liginiac,38,28,8,0,1,1,0,0,0,0
6763,Lignareix,6,4,2,0,0,0,0,0,0,0
6764,Ligneyrac,20,16,3,0,0,1,0,0,0,0
6765,Liourdres,14,12,1,1,0,0,0,0,0,0
6766,Lissac-sur-Couze,49,41,7,1,0,0,0,0,0,0
6767,Le Lonzac,48,35,11,1,0,1,0,0,0,0
6768,Lostanges,6,6,0,0,0,0,0,0,0,0
6769,Louignac,18,17,1,0,0,0,0,0,0,0
6770,Lubersac,199,123,59,11,0,5,0,1,0,0
6771,Madranges,8,8,0,0,0,0,0,0,0,0
6772,Malemort-sur-Corrèze,574,283,172,54,31,26,7,1,0,0
6773,Mansac,63,44,15,0,2,2,0,0,0,0
6774,Marcillac-la-Croisille,65,45,18,1,1,0,0,0,0,0
6775,Marcillac-la-Croze,9,7,1,0,0,1,0,0,0,0
6776,Marc-la-Tour,4,4,0,0,0,0,0,0,0,0
6777,Margerides,16,12,3,0,0,1,0,0,0,0
6778,Masseret,58,41,12,2,1,2,0,0,0,0
6779,Maussac,15,9,6,0,0,0,0,0,0,0
6780,Meilhards,47,44,3,0,0,0,0,0,0,0
6781,Ménoire,4,3,1,0,0,0,0,0,0,0
6782,Mercoeur,11,8,2,0,0,0,1,0,0,0
6783,Merlines,35,25,6,0,2,1,1,0,0,0
6784,Mestes,17,13,4,0,0,0,0,0,0,0
6785,Meymac,170,109,45,4,9,3,0,0,0,0
6786,Meyrignac-l'Église,8,7,1,0,0,0,0,0,0,0
6787,Meyssac,126,86,32,3,4,0,0,1,0,0
6788,Millevaches,7,5,1,0,1,0,0,0,0,0
6789,Monceaux-sur-Dordogne,38,26,11,1,0,0,0,0,0,0
6790,Monestier-Merlines,11,5,2,1,0,1,1,0,1,0
6791,Monestier-Port-Dieu,4,3,1,0,0,0,0,0,0,0
6792,Montaignac-Saint-Hippolyte,32,22,7,0,2,1,0,0,0,0
6793,Montgibaud,12,8,4,0,0,0,0,0,0,0
6794,Moustier-Ventadour,18,16,2,0,0,0,0,0,0,0
6795,Naves,117,69,29,4,7,6,1,1,0,0
6796,Nespouls,50,37,8,3,2,0,0,0,0,0
6797,Neuvic,119,77,35,4,3,0,0,0,0,0
6798,Neuville,13,13,0,0,0,0,0,0,0,0
6799,Noailhac,22,21,1,0,0,0,0,0,0,0
6800,Noailles,49,34,14,1,0,0,0,0,0,0
6801,Nonards,25,14,10,0,0,1,0,0,0,0
6802,Objat,348,191,106,29,11,6,3,2,0,0
6803,Orgnac-sur-Vézère,19,19,0,0,0,0,0,0,0,0
6804,Orliac-de-Bar,8,6,2,0,0,0,0,0,0,0
6805,Palazinges,6,6,0,0,0,0,0,0,0,0
6806,Palisse,12,10,2,0,0,0,0,0,0,0
6807,Pandrignes,8,7,1,0,0,0,0,0,0,0
6808,Péret-Bel-Air,2,2,0,0,0,0,0,0,0,0
6809,Pérols-sur-Vézère,11,9,1,1,0,0,0,0,0,0
6810,Perpezac-le-Blanc,32,29,3,0,0,0,0,0,0,0
6811,Perpezac-le-Noir,55,33,17,3,0,2,0,0,0,0
6812,Le Pescher,23,21,2,0,0,0,0,0,0,0
6813,Peyrelevade,66,46,17,0,0,1,1,1,0,0
6814,Peyrissac,7,7,0,0,0,0,0,0,0,0
6815,Pierrefitte,4,3,1,0,0,0,0,0,0,0
6816,Confolent-Port-Dieu,2,2,0,0,0,0,0,0,0,0
6817,Pradines,1,1,0,0,0,0,0,0,0,0
6818,Puy-d'Arnac,19,17,2,0,0,0,0,0,0,0
6819,Queyssac-les-Vignes,13,12,1,0,0,0,0,0,0,0
6820,Reygade,11,7,2,2,0,0,0,0,0,0
6821,Rilhac-Treignac,9,8,1,0,0,0,0,0,0,0
6822,Rilhac-Xaintrie,10,7,2,0,0,1,0,0,0,0
6823,La Roche-Canillac,8,8,0,0,0,0,0,0,0,0
6824,Roche-le-Peyroux,6,6,0,0,0,0,0,0,0,0
6825,Rosiers-d'Égletons,51,37,13,0,1,0,0,0,0,0
6826,Rosiers-de-Juillac,6,5,1,0,0,0,0,0,0,0
6827,Sadroc,46,36,7,1,2,0,0,0,0,0
6828,Saillac,12,10,2,0,0,0,0,0,0,0
6829,Saint-Angel,48,28,13,3,2,2,0,0,0,0
6830,Saint-Augustin,32,24,4,1,1,1,1,0,0,0
6831,Saint-Aulaire,53,33,13,3,1,1,1,0,1,0
6832,Saint-Bazile-de-la-Roche,4,3,1,0,0,0,0,0,0,0
6833,Saint-Bazile-de-Meyssac,3,3,0,0,0,0,0,0,0,0
6834,Saint-Bonnet-Avalouze,9,9,0,0,0,0,0,0,0,0
6835,Saint-Bonnet-Elvert,10,9,1,0,0,0,0,0,0,0
6836,Saint-Bonnet-la-Rivière,22,18,3,0,1,0,0,0,0,0
6837,Saint-Bonnet-l'Enfantier,17,12,4,0,0,1,0,0,0,0
6838,Saint-Bonnet-les-Tours-de-Me,3,3,0,0,0,0,0,0,0,0
6839,Saint-Bonnet-près-Bort,9,9,0,0,0,0,0,0,0,0
6840,Saint-Cernin-de-Larche,25,15,8,2,0,0,0,0,0,0
6841,Saint-Chamant,23,17,4,1,0,1,0,0,0,0
6842,Saint-Cirgues-la-Loutre,11,10,1,0,0,0,0,0,0,0
6843,Saint-Clément,54,42,12,0,0,0,0,0,0,0
6844,Saint-Cyprien,11,9,2,0,0,0,0,0,0,0
6845,Saint-Cyr-la-Roche,11,10,1,0,0,0,0,0,0,0
6846,Saint-Éloy-les-Tuileries,6,6,0,0,0,0,0,0,0,0
6847,Saint-Étienne-aux-Clos,19,18,1,0,0,0,0,0,0,0
6848,Saint-Étienne-la-Geneste,3,3,0,0,0,0,0,0,0,0
6849,Saint-Exupéry-les-Roches,21,17,4,0,0,0,0,0,0,0
6850,Sainte-Féréole,80,59,20,1,0,0,0,0,0,0
6851,Sainte-Fortunade,70,47,20,0,2,1,0,0,0,0
6852,Saint-Fréjoux,17,16,1,0,0,0,0,0,0,0
6853,Saint-Geniez-ô-Merle,6,5,0,0,1,0,0,0,0,0
6854,Saint-Germain-Lavolps,4,4,0,0,0,0,0,0,0,0
6855,Saint-Germain-les-Vergnes,56,43,9,2,2,0,0,0,0,0
6856,Saint-Hilaire-Foissac,2,2,0,0,0,0,0,0,0,0
6857,Saint-Hilaire-les-Courbes,10,8,1,0,1,0,0,0,0,0
6858,Saint-Hilaire-Luc,4,4,0,0,0,0,0,0,0,0
6859,Saint-Hilaire-Peyroux,41,29,9,0,0,3,0,0,0,0
6860,Saint-Hilaire-Taurieux,5,4,1,0,0,0,0,0,0,0
6861,Saint-Jal,23,16,6,1,0,0,0,0,0,0
6862,Saint-Julien-aux-Bois,16,13,1,1,0,1,0,0,0,0
6863,Saint-Julien-le-Pèlerin,7,7,0,0,0,0,0,0,0,0
6864,Saint-Julien-le-Vendômois,16,14,2,0,0,0,0,0,0,0
6865,Saint-Julien-Maumont,15,13,2,0,0,0,0,0,0,0
6866,Saint-Julien-près-Bort,20,18,1,0,1,0,0,0,0,0
6867,Sainte-Marie-Lapanouze,6,6,0,0,0,0,0,0,0,0
6868,Saint-Martial-de-Gimel,15,10,4,0,0,1,0,0,0,0
6869,Saint-Martial-Entraygues,9,7,2,0,0,0,0,0,0,0
6870,Saint-Martin-la-Méanne,23,15,6,2,0,0,0,0,0,0
6871,Saint-Martin-Sepert,11,11,0,0,0,0,0,0,0,0
6872,Saint-Merd-de-Lapleau,6,5,1,0,0,0,0,0,0,0
6873,Saint-Merd-les-Oussines,16,16,0,0,0,0,0,0,0,0
6874,Saint-Mexant,50,41,5,1,3,0,0,0,0,0
6875,Saint-Pantaléon-de-Lapleau,8,8,0,0,0,0,0,0,0,0
6876,Saint-Pantaléon-de-Larche,261,162,52,17,16,13,1,0,0,0
6877,Saint-Pardoux-Corbier,19,17,2,0,0,0,0,0,0,0
6878,Saint-Pardoux-la-Croisille,17,15,2,0,0,0,0,0,0,0
6879,Saint-Pardoux-le-Neuf,6,4,2,0,0,0,0,0,0,0
6880,Saint-Pardoux-le-Vieux,15,9,5,0,0,1,0,0,0,0
6881,Saint-Pardoux-l'Ortigier,27,21,4,1,0,0,1,0,0,0
6882,Saint-Paul,12,9,3,0,0,0,0,0,0,0
6883,Saint-Priest-de-Gimel,39,21,13,3,1,1,0,0,0,0
6884,Saint-Privat,71,38,28,2,3,0,0,0,0,0
6885,Saint-Rémy,8,3,4,0,1,0,0,0,0,0
6886,Saint-Robert,20,15,3,0,2,0,0,0,0,0
6887,Saint-Salvadour,23,15,8,0,0,0,0,0,0,0
6888,Saint-Setiers,23,19,2,0,1,1,0,0,0,0
6889,Saint-Solve,22,18,4,0,0,0,0,0,0,0
6890,Saint-Sornin-Lavolps,64,37,21,2,1,2,1,0,0,0
6891,Saint-Sulpice-les-Bois,7,7,0,0,0,0,0,0,0,0
6892,Saint-Sylvain,7,5,2,0,0,0,0,0,0,0
6893,Saint-Viance,112,56,33,7,5,10,0,0,1,0
6894,Saint-Victour,13,12,0,0,1,0,0,0,0,0
6895,Saint-Ybard,30,24,5,0,0,0,1,0,0,0
6896,Saint-Yrieix-le-Déjalat,22,18,2,2,0,0,0,0,0,0
6897,Salon-la-Tour,33,26,3,2,0,2,0,0,0,0
6898,Sarran,11,10,0,0,0,0,0,0,1,0
6899,Sarroux,24,23,1,0,0,0,0,0,0,0
6900,Segonzac,12,11,1,0,0,0,0,0,0,0
6901,Ségur-le-Château,23,21,2,0,0,0,0,0,0,0
6902,Seilhac,119,66,37,8,4,4,0,0,0,0
6903,Sérandon,11,7,4,0,0,0,0,0,0,0
6904,Sérilhac,12,9,2,1,0,0,0,0,0,0
6905,Servières-le-Château,39,27,9,1,0,2,0,0,0,0
6906,Sexcles,22,18,4,0,0,0,0,0,0,0
6907,Sioniac,12,11,1,0,0,0,0,0,0,0
6908,Sornac,43,27,10,1,0,3,2,0,0,0
6909,Soudaine-Lavinadière,14,13,1,0,0,0,0,0,0,0
6910,Soudeilles,11,10,1,0,0,0,0,0,0,0
6911,Soursac,29,23,3,3,0,0,0,0,0,0
6912,Tarnac,12,8,3,1,0,0,0,0,0,0
6913,Thalamy,3,2,1,0,0,0,0,0,0,0
6914,Toy-Viam,2,2,0,0,0,0,0,0,0,0
6915,Treignac,123,83,29,3,2,6,0,0,0,0
6916,Troche,27,21,6,0,0,0,0,0,0,0
6917,Tudeils,11,8,3,0,0,0,0,0,0,0
6918,Tulle,1231,672,398,79,48,22,6,5,1,0
6919,Turenne,56,48,7,0,0,1,0,0,0,0
6920,Ussac,254,156,59,11,11,9,3,4,1,0
6921,Ussel,683,349,233,44,32,16,6,2,1,0
6922,Uzerche,237,135,66,14,14,4,4,0,0,0
6923,Valiergues,16,15,1,0,0,0,0,0,0,0
6924,Varetz,148,91,43,6,6,2,0,0,0,0
6925,Vars-sur-Roseix,15,10,3,0,2,0,0,0,0,0
6926,Végennes,5,5,0,0,0,0,0,0,0,0
6927,Veix,2,2,0,0,0,0,0,0,0,0
